ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
ono-itsbreath-1-1,ono-itsbreath-1,asumora,705,false,expert,,,,
ono-black-1-1,ono-black-1,dika,706,false,expert,,,,
ono-warm-1-1,ono-warm-1,geleune,707,false,expert,,,,
ono-moon-1-1,ono-moon-1,meso,256,false,expert,,,,
ono-itsfoot-1-1,ono-itsfoot-1,ki-,281,false,expert,,,,
ono-bird-1-1,ono-bird-1,naŋi,237,false,expert,,,,
ono-heblows-1-1,ono-heblows-1,puani-,708,false,expert,,,,
ono-mountain-1-1,ono-mountain-1,bonaga,100,false,expert,,,,
ono-hecounts-1-1,ono-hecounts-1,dapori-,709,false,expert,,,,
ono-that-1-1,ono-that-1,eri,710,false,expert,,,,
ono-hisbrother-1-1,ono-hisbrother-1,tat-,19,false,expert,,,,
ono-green-1-1,ono-green-1,wisika,711,false,expert,,,,
ono-old-1-1,ono-old-1,lewitne,712,false,expert,,,,
ono-itsskin-1-1,ono-itsskin-1,solai-,35,false,expert,,,,
ono-hisfather-1-1,ono-hisfather-1,maga-,713,false,expert,,,,
ono-many-1-1,ono-many-1,louloutŋe,714,false,expert,,,,
ono-hecries-1-1,ono-hecries-1,arop-,715,false,expert,,,,
ono-white-1-1,ono-white-1,libeka,716,false,expert,,,,
ono-theyplay-1-1,ono-theyplay-1,gbat,717,false,expert,,,,
ono-where-1-1,ono-where-1,dia,465,false,expert,,,,
ono-itsfat-1-1,ono-itsfat-1,kelok-,59,false,expert,,,,
ono-hecuts-1-1,ono-hecuts-1,kitot-,718,false,expert,,,,
ono-itsfruit-1-1,ono-itsfruit-1,wele,719,false,expert,,,,
ono-who-1-1,ono-who-1,mane,720,false,expert,,,,
ono-red-1-1,ono-red-1,weŋemka,721,false,expert,,,,
ono-hefalls-1-1,ono-hefalls-1,keti-,722,false,expert,,,,
ono-night-1-1,ono-night-1,ruwo,723,false,expert,,,,
ono-yellow-1-1,ono-yellow-1,yaŋaike,724,false,expert,,,,
ono-two-1-1,ono-two-1,etke,725,false,expert,,,,
ono-round-1-1,ono-round-1,lolik lolik,42,false,expert,,,,
ono-good-1-1,ono-good-1,maine,726,false,expert,,,,
ono-long-1-1,ono-long-1,kiroine,44,false,expert,,,,
ono-hot-1-1,ono-hot-1,gerep,46,false,expert,,,,
ono-dog-1-1,ono-dog-1,kasi,134,false,expert,,,,
ono-itstongue-1-1,ono-itstongue-1,belakami-,727,false,expert,,,,
ono-new-1-1,ono-new-1,wele,728,false,expert,,,,
ono-stick-1-1,ono-stick-1,pokup,729,false,expert,,,,
ono-some-1-1,ono-some-1,nat-,730,false,expert,,,,
ono-stone-1-1,ono-stone-1,wesi,731,false,expert,,,,
ono-heturns-1-1,ono-heturns-1,maiŋgi-,732,false,expert,,,,
ono-big-1-1,ono-big-1,suaine,733,false,expert,,,,
ono-itisdry-1-1,ono-itisdry-1,dzipki-,734,false,expert,,,,
ono-tree-1-1,ono-tree-1,eki,735,false,expert,,,,
ono-itisfull-1-1,ono-itisfull-1,watgi,736,false,expert,,,,
ono-this-1-1,ono-this-1,i,40,false,expert,,,,
ono-cold-1-1,ono-cold-1,momoine,737,false,expert,,,,
ono-itsheart-1-1,ono-itsheart-1,kombaŋi-,738,false,expert,,,,
ono-itshead-1-1,ono-itshead-1,lewit-,739,false,expert,,,,
ono-small-1-1,ono-small-1,nigatne,740,false,expert,,,,
ono-itsname-1-1,ono-itsname-1,dei-,741,false,expert,,,,
ono-worm-1-1,ono-worm-1,boso,188,false,expert,,,,
ono-short-1-1,ono-short-1,bomgoi-,742,false,expert,,,,
ono-not-1-1,ono-not-1,mi,179,false,expert,,,,
ono-and-1-1,ono-and-1,mi,191,false,expert,,,,
ono-star-1-1,ono-star-1,serekiŋ,743,false,expert,,,,
ono-itburns-1-1,ono-itburns-1,dzi-,66,false,expert,,,,
ono-hisknee-1-1,ono-hisknee-1,wawet-,744,false,expert,,,,
ono-hesits-1-1,ono-hesits-1,meri-,745,false,expert,,,,
ono-itstooth-1-1,ono-itstooth-1,ŋet-,746,false,expert,,,,
ono-itsbone-1-1,ono-itsbone-1,set-,89,false,expert,,,,
ono-itsleaf-1-1,ono-itsleaf-1,meti-,747,false,expert,,,,
ono-road-1-1,ono-road-1,numa,748,false,expert,,,,
ono-louse-1-1,ono-louse-1,emen,128,false,expert,,,,
ono-sun-1-1,ono-sun-1,kaiwe,462,false,expert,,,,
ono-snake-1-1,ono-snake-1,koma,295,false,expert,,,,
ono-water-1-1,ono-water-1,doku,189,false,expert,,,,
ono-hethrows-1-1,ono-hethrows-1,gbeligi-,749,false,expert,,,,
ono-dust-1-1,ono-dust-1,kinekine,750,false,expert,,,,
ono-itstail-1-1,ono-itstail-1,dai-,105,false,expert,,,,
ono-rightside-1-1,ono-rightside-1,warage,751,false,expert,,,,
ono-cloud-1-1,ono-cloud-1,kezoŋ,752,false,expert,,,,
ono-hehithim-1-1,ono-hehithim-1,kpe-,86,false,expert,,,,
ono-breast-1-1,ono-breast-1,ŋamu-,209,false,expert,,,,
ono-itsclaw-1-1,ono-itsclaw-1,zolip-,753,false,expert,,,,
ono-wind-1-1,ono-wind-1,momo,754,false,expert,,,,
ono-one-1-1,ono-one-1,weku,755,false,expert,,,,
ono-heknows-1-1,ono-heknows-1,deri-,756,false,expert,,,,
ono-sand-1-1,ono-sand-1,gbalak,757,false,expert,,,,
ono-there-1-1,ono-there-1,eri,93,false,expert,,,,
ono-smoke-1-1,ono-smoke-1,ŋaup,758,false,expert,,,,
ono-i-1-1,ono-i-1,nâ,245,false,expert,,,,
ono-sky-1-1,ono-sky-1,kpeli,759,false,expert,,,,
ono-animal-1-1,ono-animal-1,osom,107,false,expert,,,,
ono-hepulls-1-1,ono-hepulls-1,woraŋ-,137,false,expert,,,,
ono-itsbelly-1-1,ono-itsbelly-1,kai-,760,false,expert,,,,
ono-they-1-1,ono-they-1,eŋe,434,false,expert,,,,
ono-earth-1-1,ono-earth-1,kepe,761,false,expert,,,,
ono-itsnose-1-1,ono-itsnose-1,sot-,762,false,expert,,,,
ono-man-1-1,ono-man-1,ŋei,218,false,expert,,,,
ono-he-1-1,ono-he-1,e,99,false,expert,,,,
ono-hepushes-1-1,ono-hepushes-1,bira-,763,false,expert,,,,
ono-hewashes-1-1,ono-hewashes-1,sauk-,764,false,expert,,,,
ono-hecomes-1-1,ono-hecomes-1,sa-,765,false,expert,,,,
ono-itsback-1-1,ono-itsback-1,romo-,766,false,expert,,,,
ono-itsblood-1-1,ono-itsblood-1,weŋemi-,767,false,expert,,,,
ono-leftside-1-1,ono-leftside-1,wesi,768,false,expert,,,,
ono-what-1-1,ono-what-1,onoka,769,false,expert,,,,
ono-itseye-1-1,ono-itseye-1,dei-,15,false,expert,,,,
ono-itsmeat-1-1,ono-itsmeat-1,biku-,320,false,expert,,,,
ono-ashes-1-1,ono-ashes-1,kau,411,false,expert,,,,
ono-itsneck-1-1,ono-itsneck-1,ebi-,229,false,expert,,,,
ono-itsseed-1-1,ono-itsseed-1,wau-,770,false,expert,,,,
ono-rain-1-1,ono-rain-1,koia,203,false,expert,,,,
ono-itsear-1-1,ono-itsear-1,ket-,126,false,expert,,,,
ono-itshair-1-1,ono-itshair-1,dzou-,132,false,expert,,,,
ono-lake-1-1,ono-lake-1,namuŋ,771,false,expert,,,,
ono-hedies-1-1,ono-hedies-1,seuki-,772,false,expert,,,,
ono-itswing-1-1,ono-itswing-1,gbimgiliu-,773,false,expert,,,,
ono-ye-1-1,ono-ye-1,ŋine,238,false,expert,,,,
ono-heseesme-1-1,ono-heseesme-1,nan-,239,false,expert,,,,
ono-hegivesme-1-1,ono-hegivesme-1,nin-,8,false,expert,,,,
ono-hesays-1-1,ono-hesays-1,ra-,774,false,expert,,,,
selepet-itsfoot-1-1,selepet-itsfoot-1,kâi-,281,false,expert,,,,
selepet-hedigs-1-1,selepet-hedigs-1,ai-,775,false,expert,,,,
selepet-itswells-1-1,selepet-itswells-1,suk-,328,false,expert,,,,
selepet-hecomes-1-1,selepet-hecomes-1,ga-,421,false,expert,,,,
selepet-heblows-1-1,selepet-heblows-1,hângu-,776,false,expert,,,,
selepet-what-1-1,selepet-what-1,wuân,426,false,expert,,,,
selepet-theyplay-1-1,selepet-theyplay-1,heŋ,777,false,expert,,,,
selepet-hesleeps-1-1,selepet-hesleeps-1,i-,327,false,expert,,,,
selepet-heshoots-1-1,selepet-heshoots-1,yer-,390,false,expert,,,,
selepet-hedies-1-1,selepet-hedies-1,mu-,427,false,expert,,,,
selepet-clothing-1-1,selepet-clothing-1,pet,346,false,expert,,,,
selepet-itsbelly-1-1,selepet-itsbelly-1,tep-,407,false,expert,,,,
selepet-rope-1-1,selepet-rope-1,ip,778,false,expert,,,,
selepet-heeats-1-1,selepet-heeats-1,ni-,12,false,expert,,,,
selepet-hissister-1-1,selepet-hissister-1,tou-,779,false,expert,,,,
selepet-hestands-1-1,selepet-hestands-1,kin-,330,false,expert,,,,
selepet-itsfat-1-1,selepet-itsfat-1,kelu-,59,false,expert,,,,
selepet-ye-1-1,selepet-ye-1,yen,326,false,expert,,,,
selepet-spear-1-1,selepet-spear-1,igep,344,false,expert,,,,
selepet-itsbreath-1-1,selepet-itsbreath-1,heak,780,false,expert,,,,
selepet-hisfather-1-1,selepet-hisfather-1,awâ-,368,false,expert,,,,
selepet-heholds-1-1,selepet-heholds-1,mi-,23,false,expert,,,,
selepet-hismother-1-1,selepet-hismother-1,mâmâ-,382,false,expert,,,,
selepet-breast-1-1,selepet-breast-1,nam-,209,false,expert,,,,
selepet-work-1-1,selepet-work-1,nep,331,false,expert,,,,
selepet-bird-1-1,selepet-bird-1,nâi,237,false,expert,,,,
selepet-shesews-1-1,selepet-shesews-1,gâre-,338,false,expert,,,,
selepet-hebitesit-1-1,selepet-hebitesit-1,ihi-,332,false,expert,,,,
selepet-hecounts-1-1,selepet-hecounts-1,sâliku-,398,false,expert,,,,
selepet-mountain-1-1,selepet-mountain-1,gibâŋe,781,false,expert,,,,
selepet-hisbrother-1-1,selepet-hisbrother-1,ata-,376,false,expert,,,,
selepet-thou-1-1,selepet-thou-1,gâ,292,false,expert,,,,
selepet-black-1-1,selepet-black-1,heleŋ,782,false,expert,,,,
selepet-all-1-1,selepet-all-1,kerek,783,false,expert,,,,
selepet-moon-1-1,selepet-moon-1,emesenŋe,784,false,expert,,,,
selepet-that-1-1,selepet-that-1,ya,22,false,expert,,,,
selepet-itsflower-1-1,selepet-itsflower-1,suri-,3,false,expert,,,,
selepet-green-1-1,selepet-green-1,golâ,785,false,expert,,,,
selepet-dog-1-1,selepet-dog-1,soso,786,false,expert,,,,
selepet-hevomits-1-1,selepet-hevomits-1,mohat-,364,false,expert,,,,
selepet-i-1-1,selepet-i-1,nâ,245,false,expert,,,,
selepet-white-1-1,selepet-white-1,kaok,341,false,expert,,,,
selepet-many-1-1,selepet-many-1,biwirâ,343,false,expert,,,,
selepet-hecuts-1-1,selepet-hecuts-1,hâre-,787,false,expert,,,,
selepet-where-1-1,selepet-where-1,wonân,355,false,expert,,,,
selepet-hishand-1-1,selepet-hishand-1,bât-,340,false,expert,,,,
selepet-hefalls-1-1,selepet-hefalls-1,kioŋ-,788,false,expert,,,,
selepet-red-1-1,selepet-red-1,kuriŋ,345,false,expert,,,,
selepet-itsskin-1-1,selepet-itsskin-1,hâk-,353,false,expert,,,,
selepet-yellow-1-1,selepet-yellow-1,gibaŋ,348,false,expert,,,,
selepet-night-1-1,selepet-night-1,omoŋ,789,false,expert,,,,
selepet-itsfruit-1-1,selepet-itsfruit-1,bon-,349,false,expert,,,,
selepet-round-1-1,selepet-round-1,gâwâŋ gâwâŋ,352,false,expert,,,,
selepet-helaughs-1-1,selepet-helaughs-1,giriŋ-,371,false,expert,,,,
selepet-good-1-1,selepet-good-1,âlipŋe,354,false,expert,,,,
selepet-snake-1-1,selepet-snake-1,habe,790,false,expert,,,,
selepet-itstongue-1-1,selepet-itstongue-1,nibilam-,57,false,expert,,,,
selepet-hot-1-1,selepet-hot-1,kâlâp,357,false,expert,,,,
selepet-long-1-1,selepet-long-1,kâlip,44,false,expert,,,,
selepet-tree-1-1,selepet-tree-1,nak,418,false,expert,,,,
selepet-some-1-1,selepet-some-1,nobot-,379,false,expert,,,,
selepet-itsheart-1-1,selepet-itsheart-1,kabiam-,419,false,expert,,,,
selepet-new-1-1,selepet-new-1,âiŋe,791,false,expert,,,,
selepet-stone-1-1,selepet-stone-1,kât,403,false,expert,,,,
selepet-how-1-1,selepet-how-1,gira,792,false,expert,,,,
selepet-itisdry-1-1,selepet-itisdry-1,hârâŋ-,361,false,expert,,,,
selepet-big-1-1,selepet-big-1,pato,363,false,expert,,,,
selepet-hesucks-1-1,selepet-hesucks-1,musuku-,377,false,expert,,,,
selepet-stick-1-1,selepet-stick-1,kapam,373,false,expert,,,,
selepet-itisfull-1-1,selepet-itisfull-1,pik-,367,false,expert,,,,
selepet-heturns-1-1,selepet-heturns-1,purik-,374,false,expert,,,,
selepet-this-1-1,selepet-this-1,yu,793,false,expert,,,,
selepet-cold-1-1,selepet-cold-1,bâlâpŋe,794,false,expert,,,,
selepet-who-1-1,selepet-who-1,âlâ,587,false,expert,,,,
selepet-itshead-1-1,selepet-itshead-1,kun-,669,false,expert,,,,
selepet-rain-1-1,selepet-rain-1,gelâk,795,false,expert,,,,
selepet-itsname-1-1,selepet-itsname-1,kut-,370,false,expert,,,,
selepet-small-1-1,selepet-small-1,tipiŋe,796,false,expert,,,,
selepet-itsbone-1-1,selepet-itsbone-1,hahit-,89,false,expert,,,,
selepet-hesits-1-1,selepet-hesits-1,ta-,130,false,expert,,,,
selepet-not-1-1,selepet-not-1,ki,665,false,expert,,,,
selepet-hecries-1-1,selepet-hecries-1,isi-,362,false,expert,,,,
selepet-and-1-1,selepet-and-1,otmu,797,false,expert,,,,
selepet-itburns-1-1,selepet-itburns-1,si-,66,false,expert,,,,
selepet-star-1-1,selepet-star-1,petu,798,false,expert,,,,
selepet-worm-1-1,selepet-worm-1,wik,652,false,expert,,,,
selepet-hisknee-1-1,selepet-hisknee-1,pawut-,799,false,expert,,,,
selepet-sand-1-1,selepet-sand-1,sak,92,false,expert,,,,
selepet-short-1-1,selepet-short-1,tâlâwâk,385,false,expert,,,,
selepet-road-1-1,selepet-road-1,giop,800,false,expert,,,,
selepet-itshair-1-1,selepet-itshair-1,somot-,425,false,expert,,,,
selepet-itstooth-1-1,selepet-itstooth-1,sât-,51,false,expert,,,,
selepet-itsleaf-1-1,selepet-itsleaf-1,esen-,108,false,expert,,,,
selepet-water-1-1,selepet-water-1,to,383,false,expert,,,,
selepet-sun-1-1,selepet-sun-1,dewutâ,801,false,expert,,,,
selepet-hespits-1-1,selepet-hespits-1,tâp-,397,false,expert,,,,
selepet-louse-1-1,selepet-louse-1,imen,128,false,expert,,,,
selepet-hethrows-1-1,selepet-hethrows-1,pila-,802,false,expert,,,,
selepet-they-1-1,selepet-they-1,yâk,410,false,expert,,,,
selepet-sky-1-1,selepet-sky-1,hibim,402,false,expert,,,,
selepet-hehithim-1-1,selepet-hehithim-1,ku-,387,false,expert,,,,
selepet-cloud-1-1,selepet-cloud-1,elem,803,false,expert,,,,
selepet-itsclaw-1-1,selepet-itsclaw-1,pekat-,391,false,expert,,,,
selepet-itseye-1-1,selepet-itseye-1,sen-,15,false,expert,,,,
selepet-one-1-1,selepet-one-1,konok,401,false,expert,,,,
selepet-wind-1-1,selepet-wind-1,berom,386,false,expert,,,,
selepet-smoke-1-1,selepet-smoke-1,utun,804,false,expert,,,,
selepet-woman-1-1,selepet-woman-1,ibi,91,false,expert,,,,
selepet-there-1-1,selepet-there-1,eda,93,false,expert,,,,
selepet-animal-1-1,selepet-animal-1,sogo,624,false,expert,,,,
selepet-itsback-1-1,selepet-itsback-1,kâdât-,408,false,expert,,,,
selepet-hepulls-1-1,selepet-hepulls-1,dâi-,805,false,expert,,,,
selepet-old-1-1,selepet-old-1,sobo,392,false,expert,,,,
selepet-he-1-1,selepet-he-1,yâk,396,false,expert,,,,
selepet-itsear-1-1,selepet-itsear-1,âdâp-,806,false,expert,,,,
selepet-earth-1-1,selepet-earth-1,hân,414,false,expert,,,,
selepet-itstail-1-1,selepet-itstail-1,hape-,807,false,expert,,,,
selepet-hepushes-1-1,selepet-hepushes-1,hâpun-,808,false,expert,,,,
selepet-man-1-1,selepet-man-1,lok,809,false,expert,,,,
selepet-rightside-1-1,selepet-rightside-1,bon,342,false,expert,,,,
selepet-itsmeat-1-1,selepet-itsmeat-1,sunum-,423,false,expert,,,,
selepet-two-1-1,selepet-two-1,yâhâp,424,false,expert,,,,
selepet-lake-1-1,selepet-lake-1,degân,11,false,expert,,,,
selepet-itsroot-1-1,selepet-itsroot-1,gihit-,810,false,expert,,,,
selepet-warm-1-1,selepet-warm-1,uruk uruk,404,false,expert,,,,
selepet-heknows-1-1,selepet-heknows-1,naga-,395,false,expert,,,,
selepet-ashes-1-1,selepet-ashes-1,kâu,411,false,expert,,,,
selepet-itsseed-1-1,selepet-itsseed-1,kehet-,417,false,expert,,,,
selepet-dust-1-1,selepet-dust-1,wahap,811,false,expert,,,,
selepet-itsneck-1-1,selepet-itsneck-1,obe-,229,false,expert,,,,
selepet-itsnose-1-1,selepet-itsnose-1,hâme-,812,false,expert,,,,
selepet-itsblood-1-1,selepet-itsblood-1,hep-,127,false,expert,,,,
selepet-leftside-1-1,selepet-leftside-1,kane,131,false,expert,,,,
selepet-hewashes-1-1,selepet-hewashes-1,puri-,813,false,expert,,,,
selepet-we-1-1,selepet-we-1,nen,160,false,expert,,,,
selepet-itswing-1-1,selepet-itswing-1,pegam-,7,false,expert,,,,
selepet-heseesme-1-1,selepet-heseesme-1,nek-,428,false,expert,,,,
selepet-hegivesme-1-1,selepet-hegivesme-1,nihi-,324,false,expert,,,,
selepet-dull-1-1,selepet-dull-1,pâlâmŋe,388,false,expert,,,,
selepet-hesays-1-1,selepet-hesays-1,y-,6,false,expert,,,,
burum-clothing-1-1,burum-clothing-1,sârâ,814,false,expert,,,,
burum-heseesme-1-1,burum-heseesme-1,nek-,428,false,expert,,,,
burum-work-1-1,burum-work-1,nup,331,false,expert,,,,
burum-hedigs-1-1,burum-hedigs-1,etso-,815,false,expert,,,,
burum-heblows-1-1,burum-heblows-1,unâŋ-,816,false,expert,,,,
burum-hegivesme-1-1,burum-hegivesme-1,niŋgi-,324,false,expert,,,,
burum-itswells-1-1,burum-itswells-1,kpari-,817,false,expert,,,,
burum-what-1-1,burum-what-1,wania,426,false,expert,,,,
burum-spear-1-1,burum-spear-1,liŋgip,344,false,expert,,,,
burum-hecuts-1-1,burum-hecuts-1,ârâŋgâ-,818,false,expert,,,,
burum-itsfoot-1-1,burum-itsfoot-1,kana-,81,false,expert,,,,
burum-dull-1-1,burum-dull-1,mâhâmŋi,819,false,expert,,,,
burum-itsfat-1-1,burum-itsfat-1,kelâk-,59,false,expert,,,,
burum-itsblood-1-1,burum-itsblood-1,sep-,127,false,expert,,,,
burum-hesleeps-1-1,burum-hesleeps-1,ahâ-,820,false,expert,,,,
burum-lake-1-1,burum-lake-1,aŋgâ,11,false,expert,,,,
burum-itswing-1-1,burum-itswing-1,gingin-,821,false,expert,,,,
burum-heeats-1-1,burum-heeats-1,ne-,12,false,expert,,,,
burum-hesays-1-1,burum-hesays-1,dzi-,6,false,expert,,,,
burum-itsbreath-1-1,burum-itsbreath-1,osoŋgom,29,false,expert,,,,
burum-heholds-1-1,burum-heholds-1,ma-,23,false,expert,,,,
burum-they-1-1,burum-they-1,yeŋân,822,false,expert,,,,
burum-hestands-1-1,burum-hestands-1,kin-,330,false,expert,,,,
burum-itseye-1-1,burum-itseye-1,dze-,15,false,expert,,,,
burum-hebitesit-1-1,burum-hebitesit-1,yâhâ-,332,false,expert,,,,
burum-black-1-1,burum-black-1,tâwuŋi,823,false,expert,,,,
burum-hisbrother-1-1,burum-hisbrother-1,dat-,19,false,expert,,,,
burum-itsheart-1-1,burum-itsheart-1,wel bât-,824,false,expert,,,,
burum-all-1-1,burum-all-1,kpakpak,825,false,expert,,,,
burum-dog-1-1,burum-dog-1,kiam,826,false,expert,,,,
burum-green-1-1,burum-green-1,gârâkŋi,827,false,expert,,,,
burum-stone-1-1,burum-stone-1,kât,403,false,expert,,,,
burum-white-1-1,burum-white-1,tuatŋi,828,false,expert,,,,
burum-moon-1-1,burum-moon-1,kain,24,false,expert,,,,
burum-itsflower-1-1,burum-itsflower-1,dzura-,3,false,expert,,,,
burum-many-1-1,burum-many-1,gâtpâk,829,false,expert,,,,
burum-tree-1-1,burum-tree-1,ip,118,false,expert,,,,
burum-red-1-1,burum-red-1,pisikŋi,442,false,expert,,,,
burum-two-1-1,burum-two-1,yahat,424,false,expert,,,,
burum-hevomits-1-1,burum-hevomits-1,lon-,33,false,expert,,,,
burum-hissister-1-1,burum-hissister-1,nen-,830,false,expert,,,,
burum-itshair-1-1,burum-itshair-1,dzup-,132,false,expert,,,,
burum-yellow-1-1,burum-yellow-1,gohotŋi,36,false,expert,,,,
burum-night-1-1,burum-night-1,suŋgem,831,false,expert,,,,
burum-where-1-1,burum-where-1,deneke,555,false,expert,,,,
burum-itsseed-1-1,burum-itsseed-1,kât-,124,false,expert,,,,
burum-that-1-1,burum-that-1,me,547,false,expert,,,,
burum-hishand-1-1,burum-hishand-1,bârâ-,164,false,expert,,,,
burum-hesucks-1-1,burum-hesucks-1,bobok-,832,false,expert,,,,
burum-helaughs-1-1,burum-helaughs-1,gisihi-,833,false,expert,,,,
burum-how-1-1,burum-how-1,denep,834,false,expert,,,,
burum-good-1-1,burum-good-1,âlipŋi,354,false,expert,,,,
burum-itsleaf-1-1,burum-itsleaf-1,sin-,108,false,expert,,,,
burum-hot-1-1,burum-hot-1,kândâp,357,false,expert,,,,
burum-hisfather-1-1,burum-hisfather-1,iwi-,368,false,expert,,,,
burum-round-1-1,burum-round-1,lambâ,835,false,expert,,,,
burum-long-1-1,burum-long-1,kâripŋi,44,false,expert,,,,
burum-itsfruit-1-1,burum-itsfruit-1,lâwât-,836,false,expert,,,,
burum-itsskin-1-1,burum-itsskin-1,sile-,35,false,expert,,,,
burum-new-1-1,burum-new-1,dâlâkŋi,359,false,expert,,,,
burum-we-1-1,burum-we-1,nini,160,false,expert,,,,
burum-hefalls-1-1,burum-hefalls-1,he-,837,false,expert,,,,
burum-louse-1-1,burum-louse-1,imin,128,false,expert,,,,
burum-itisdry-1-1,burum-itisdry-1,ârâŋgâ-,361,false,expert,,,,
burum-big-1-1,burum-big-1,ketaŋi,838,false,expert,,,,
burum-stick-1-1,burum-stick-1,kambim,373,false,expert,,,,
burum-itsclaw-1-1,burum-itsclaw-1,kambâ-,839,false,expert,,,,
burum-hismother-1-1,burum-hismother-1,nam-,382,false,expert,,,,
burum-cold-1-1,burum-cold-1,dziŋim,840,false,expert,,,,
burum-short-1-1,burum-short-1,târâp-,385,false,expert,,,,
burum-heturns-1-1,burum-heturns-1,meleŋ-,49,false,expert,,,,
burum-itsname-1-1,burum-itsname-1,kpet-,841,false,expert,,,,
burum-itisfull-1-1,burum-itisfull-1,kokolak kpe-,842,false,expert,,,,
burum-some-1-1,burum-some-1,tosat-,63,false,expert,,,,
burum-small-1-1,burum-small-1,moroŋi,843,false,expert,,,,
burum-itstongue-1-1,burum-itstongue-1,neselam-,57,false,expert,,,,
burum-not-1-1,burum-not-1,kpahâp,844,false,expert,,,,
burum-itburns-1-1,burum-itburns-1,dze-,66,false,expert,,,,
burum-itshead-1-1,burum-itshead-1,noruk-,845,false,expert,,,,
burum-star-1-1,burum-star-1,seŋgeleu,68,false,expert,,,,
burum-this-1-1,burum-this-1,ke,846,false,expert,,,,
burum-hecries-1-1,burum-hecries-1,saha-,73,false,expert,,,,
burum-and-1-1,burum-and-1,mi,191,false,expert,,,,
burum-road-1-1,burum-road-1,kâna,70,false,expert,,,,
burum-worm-1-1,burum-worm-1,maŋgik,847,false,expert,,,,
burum-i-1-1,burum-i-1,ni,0,false,expert,,,,
burum-bird-1-1,burum-bird-1,nei,237,false,expert,,,,
burum-water-1-1,burum-water-1,ou,508,false,expert,,,,
burum-hisknee-1-1,burum-hisknee-1,simin-,58,false,expert,,,,
burum-old-1-1,burum-old-1,walakŋi,461,false,expert,,,,
burum-itsear-1-1,burum-itsear-1,ketsap-,126,false,expert,,,,
burum-sun-1-1,burum-sun-1,welgân,848,false,expert,,,,
burum-breast-1-1,burum-breast-1,dzudzu-,94,false,expert,,,,
burum-itsbone-1-1,burum-itsbone-1,sihit-,89,false,expert,,,,
burum-smoke-1-1,burum-smoke-1,kasak,82,false,expert,,,,
burum-itsneck-1-1,burum-itsneck-1,dzâl-,849,false,expert,,,,
burum-thou-1-1,burum-thou-1,gi,2,false,expert,,,,
burum-hethrows-1-1,burum-hethrows-1,gilian-,850,false,expert,,,,
burum-hehithim-1-1,burum-hehithim-1,kpe-,86,false,expert,,,,
burum-hewashes-1-1,burum-hewashes-1,soŋgaŋ-,135,false,expert,,,,
burum-snake-1-1,burum-snake-1,mokoleŋ,109,false,expert,,,,
burum-cloud-1-1,burum-cloud-1,kousu,84,false,expert,,,,
burum-hecomes-1-1,burum-hecomes-1,ka-,421,false,expert,,,,
burum-hespits-1-1,burum-hespits-1,sâwât-,851,false,expert,,,,
burum-itstooth-1-1,burum-itstooth-1,dzit-,51,false,expert,,,,
burum-sand-1-1,burum-sand-1,sak,92,false,expert,,,,
burum-shesews-1-1,burum-shesews-1,ume-,21,false,expert,,,,
burum-rope-1-1,burum-rope-1,kisa,459,false,expert,,,,
burum-who-1-1,burum-who-1,kun,852,false,expert,,,,
burum-rain-1-1,burum-rain-1,kie,203,false,expert,,,,
burum-heshoots-1-1,burum-heshoots-1,erâ-,390,false,expert,,,,
burum-ashes-1-1,burum-ashes-1,kau,411,false,expert,,,,
burum-heknows-1-1,burum-heknows-1,ma-,90,false,expert,,,,
burum-woman-1-1,burum-woman-1,ambi,91,false,expert,,,,
burum-wind-1-1,burum-wind-1,luhut,467,false,expert,,,,
burum-there-1-1,burum-there-1,endu,93,false,expert,,,,
burum-itstail-1-1,burum-itstail-1,dai-,105,false,expert,,,,
burum-he-1-1,burum-he-1,i,99,false,expert,,,,
burum-earth-1-1,burum-earth-1,gâlme,853,false,expert,,,,
burum-itsnose-1-1,burum-itsnose-1,sâhârâ-,416,false,expert,,,,
burum-hepulls-1-1,burum-hepulls-1,arâ-,137,false,expert,,,,
burum-rightside-1-1,burum-rightside-1,âl,854,false,expert,,,,
burum-hecounts-1-1,burum-hecounts-1,oyen-,446,false,expert,,,,
burum-hepushes-1-1,burum-hepushes-1,kpetalian-,855,false,expert,,,,
burum-animal-1-1,burum-animal-1,sumbup,856,false,expert,,,,
burum-sky-1-1,burum-sky-1,suep,857,false,expert,,,,
burum-itsback-1-1,burum-itsback-1,gânesem-,858,false,expert,,,,
burum-man-1-1,burum-man-1,atsi,859,false,expert,,,,
burum-one-1-1,burum-one-1,mohot,860,false,expert,,,,
burum-itsbelly-1-1,burum-itsbelly-1,gâlâm-,861,false,expert,,,,
burum-itsmeat-1-1,burum-itsmeat-1,busu-,119,false,expert,,,,
burum-dust-1-1,burum-dust-1,nesak,334,false,expert,,,,
burum-ye-1-1,burum-ye-1,ini,238,false,expert,,,,
burum-hesits-1-1,burum-hesits-1,ta-,130,false,expert,,,,
burum-hedies-1-1,burum-hedies-1,kâmu-,136,false,expert,,,,
burum-warm-1-1,burum-warm-1,kândâp kândâp,862,false,expert,,,,
burum-theyplay-1-1,burum-theyplay-1,mânahât,863,false,expert,,,,
burum-mountain-1-1,burum-mountain-1,kunduŋi,864,false,expert,,,,
