ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan
nabak-sand-1,91285,nabak,sand,gambibit,gambibit,g a m b i b i t,sand,McElhanon1967,675,
nabak-hehithim-1,91257,nabak,hehithim,ku-,ku-,k u -,(he) hit him,McElhanon1967,387,
nabak-hisknee-1,90641,nabak,hisknee,kpet-,kpet-,k p e t -,(his) knee,McElhanon1967,676,
nabak-water-1,91229,nabak,water,tu,tu,t u,water,McElhanon1967,383,
nabak-cloud-1,90851,nabak,cloud,dzandza,dzandza,d z a n d z a,cloud,McElhanon1967,677,
nabak-hethrows-1,91817,nabak,hethrows,kətimpe-,kətimpe-,k ə t i m p e -,(he) throws,McElhanon1967,596,
nabak-hepulls-1,91831,nabak,hepulls,mandai-,mandai-,m a n d a i -,(he) pulls,McElhanon1967,598,
nabak-rain-1,90865,nabak,rain,map,map,m a p,rain,McElhanon1967,399,
nabak-woman-1,91467,nabak,woman,imbi,imbi,i m b i,woman,McElhanon1967,91,
nabak-stone-1,91299,nabak,stone,nandzəŋ,nandzəŋ,n a n d z ə ŋ,stone,McElhanon1967,523,
nabak-wind-1,91929,nabak,wind,tɔgɔ,tɔgɔ,t ɔ g ɔ,wind,McElhanon1967,548,
nabak-mountain-1,91313,nabak,mountain,kaləŋ,kaləŋ,k a l ə ŋ,mountain,McElhanon1967,601,
nabak-who-1,90501,nabak,who,kureki,kureki,k u r e k i,who,McElhanon1967,678,
nabak-itstooth-1,91537,nabak,itstooth,dzet-,dzet-,d z e t -,(its) tooth,McElhanon1967,51,
nabak-itsbelly-1,90879,nabak,itsbelly,tip-,tip-,t i p -,(its) belly,McElhanon1967,407,
nabak-ashes-1,91327,nabak,ashes,kɔu,kɔu,k ɔ u,ashes,McElhanon1967,411,
nabak-he-1,91649,nabak,he,ək,ək,ə k,he,McElhanon1967,396,
nabak-earth-1,91341,nabak,earth,misat,misat,m i s a t,earth,McElhanon1967,604,
nabak-itsnose-1,90893,nabak,itsnose,ŋiŋəŋ-,ŋiŋəŋ-,ŋ i ŋ ə ŋ -,(its) nose,McElhanon1967,679,
nabak-itsleaf-1,91355,nabak,itsleaf,sin-,sin-,s i n -,(its) leaf,McElhanon1967,108,
nabak-tree-1,91369,nabak,tree,təp,təp,t ə p,tree,McElhanon1967,607,
nabak-itstail-1,91565,nabak,itstail,dak-,dak-,d a k -,(its) tail,McElhanon1967,597,
nabak-thou-1,90473,nabak,thou,gəŋ,gəŋ,g ə ŋ,thou,McElhanon1967,292,
nabak-sky-1,91943,nabak,sky,kururuŋ,kururuŋ,k u r u r u ŋ,sky,McElhanon1967,216,
nabak-itsroot-1,91383,nabak,itsroot,kindi-,kindi-,k i n d i -,(its) root,McElhanon1967,611,
nabak-rightside-1,91747,nabak,rightside,panaŋ,panaŋ,p a n a ŋ,right (side),McElhanon1967,599,
nabak-man-1,91481,nabak,man,an,an,a n,man,McElhanon1967,413,
nabak-itsseed-1,91397,nabak,itsseed,kət-,kət-,k ə t -,(its) seed,McElhanon1967,124,
nabak-hecomes-1,90683,nabak,hecomes,kpe-,kpe-,k p e -,(he) comes,McElhanon1967,680,
nabak-itsear-1,91411,nabak,itsear,wak-,wak-,w a k -,(its) ear,McElhanon1967,681,
nabak-there-1,91733,nabak,there,kainde,kainde,k a i n d e,there,McElhanon1967,682,
nabak-itsmeat-1,91579,nabak,itsmeat,səsumbaŋ-,səsumbaŋ-,s ə s u m b a ŋ -,(its) meat,McElhanon1967,683,
nabak-louse-1,91425,nabak,louse,emin,emin,e m i n,louse,McElhanon1967,128,
nabak-itsheart-1,90907,nabak,itsheart,gum kət-,gum kət-,g u m + k ə t -,(its) heart,McElhanon1967,684,
nabak-itshair-1,90949,nabak,itshair,dzup-,dzup-,d z u p -,(its) hair,McElhanon1967,132,
nabak-dog-1,91439,nabak,dog,tam,tam,t a m,dog,McElhanon1967,616,
nabak-two-1,90571,nabak,two,dzut,dzut,d z u t,two,McElhanon1967,685,
nabak-dust-1,91957,nabak,dust,kpitnəki,kpitnəki,k p i t n ə k i,dust,McElhanon1967,686,
nabak-hesits-1,90697,nabak,hesits,ta-,ta-,t a -,(he) sits,McElhanon1967,130,
nabak-hedies-1,90963,nabak,hedies,gəki-,gəki-,g ə k i -,(he) dies,McElhanon1967,534,
ono-rope-1,92280,ono,rope,ranom,ranom,r a n o m,rope,McElhanon1967,687,
ono-thou-1,90460,ono,thou,ge,ge,g e,thou,McElhanon1967,2,
ono-hesucks-1,92126,ono,hesucks,muzuluki-,muzuluki-,m u z u l u k i -,(he) sucks,McElhanon1967,377,
ono-hesleeps-1,90978,ono,hesleeps,pa-,pa-,p a -,(he) sleeps,McElhanon1967,688,
ono-shesews-1,92266,ono,shesews,gbetut-,gbetut-,g b e t u t -,(she) sews,McElhanon1967,252,
ono-how-1,91692,ono,how,daleo,daleo,d a l e o,how,McElhanon1967,689,
ono-helaughs-1,92112,ono,helaughs,teni-,teni-,t e n i -,(he) laughs,McElhanon1967,690,
ono-hishand-1,91496,ono,hishand,me-,me-,m e -,(his) hand,McElhanon1967,267,
ono-work-1,92350,ono,work,urata,urata,u r a t a,work,McElhanon1967,691,
ono-itsroot-1,91370,ono,itsroot,ŋodi-,ŋodi-,ŋ o d i -,(its) root,McElhanon1967,692,
ono-dull-1,92196,ono,dull,ŋetŋemidaine,ŋetŋemidaine,ŋ e t ŋ e m i d a i n e,dull,McElhanon1967,693,
ono-hedigs-1,91860,ono,hedigs,kepikito-,kepikito-,k e p i k i t o -,(he) digs,McElhanon1967,694,
ono-hissister-1,92224,ono,hissister,kiari-,kiari-,k i a r i -,(his) sister,McElhanon1967,695,
ono-we-1,90474,ono,we,ŋedo,ŋedo,ŋ e d o,we,McElhanon1967,696,
ono-hespits-1,92154,ono,hespits,mŋekat-,mŋekat-,m ŋ e k a t -,(he) spits,McElhanon1967,697,
ono-hestands-1,90712,ono,hestands,okore-,okore-,o k o r e -,(he) stands,McElhanon1967,698,
ono-heshoots-1,92294,ono,heshoots,yato-,yato-,y a t o -,(he) shoots,McElhanon1967,699,
ono-heeats-1,90992,ono,heeats,ni-,ni-,n i -,(he) eats,McElhanon1967,12,
ono-clothing-1,92336,ono,clothing,poet,poet,p o e t,clothing,McElhanon1967,346,
ono-heholds-1,91762,ono,heholds,mi-,mi-,m i -,(he) holds,McElhanon1967,23,
ono-itswells-1,92392,ono,itswells,sue-,sue-,s u e -,(it) swells,McElhanon1967,328,
ono-woman-1,91454,ono,woman,ŋerep,ŋerep,ŋ e r e p,woman,McElhanon1967,700,
ono-hevomits-1,92098,ono,hevomits,madogi-,madogi-,m a d o g i -,(he) vomits,McElhanon1967,701,
ono-itsflower-1,91972,ono,itsflower,dzurai-,dzurai-,d z u r a i -,(its) flower,McElhanon1967,3,
ono-spear-1,92364,ono,spear,bim,bim,b i m,spear,McElhanon1967,702,
ono-hebitesit-1,91006,ono,hebitesit,ki-,ki-,k i -,(he) bites it,McElhanon1967,16,
ono-hismother-1,92252,ono,hismother,naga-,naga-,n a g a -,(his) mother,McElhanon1967,703,
ono-all-1,90726,ono,all,korop,korop,k o r o p,all,McElhanon1967,704,
ono-itsbreath-1,92084,ono,itsbreath,asumora,asumora,a s u m o r a,(its) breath,McElhanon1967,705,
ono-black-1,91020,ono,black,dika,dika,d i k a,black,McElhanon1967,706,
ono-warm-1,92182,ono,warm,geleune,geleune,g e l e u n e,warm,McElhanon1967,707,
ono-moon-1,90586,ono,moon,meso,meso,m e s o,moon,McElhanon1967,256,
ono-itsfoot-1,91538,ono,itsfoot,ki-,ki-,k i -,(its) foot,McElhanon1967,281,
ono-bird-1,91440,ono,bird,naŋi,naŋi,n a ŋ i,bird,McElhanon1967,237,
ono-heblows-1,92378,ono,heblows,puani-,puani-,p u a n i -,(he) blows,McElhanon1967,708,
ono-mountain-1,91300,ono,mountain,bonaga,bonaga,b o n a g a,mountain,McElhanon1967,100,
ono-hecounts-1,92308,ono,hecounts,dapori-,dapori-,d a p o r i -,(he) counts,McElhanon1967,709,
ono-that-1,90516,ono,that,eri,eri,e r i,that,McElhanon1967,710,
ono-hisbrother-1,92210,ono,hisbrother,tat-,tat-,t a t -,(his) brother,McElhanon1967,19,
ono-green-1,91034,ono,green,wisika,wisika,w i s i k a,green,McElhanon1967,711,
ono-old-1,92168,ono,old,lewitne,lewitne,l e w i t n e,old,McElhanon1967,712,
ono-itsskin-1,91594,ono,itsskin,solai-,solai-,s o l a i -,(its) skin,McElhanon1967,35,
ono-hisfather-1,92238,ono,hisfather,maga-,maga-,m a g a -,(his) father,McElhanon1967,713,
ono-many-1,90740,ono,many,louloutŋe,louloutŋe,l o u l o u t ŋ e,many,McElhanon1967,714,
ono-hecries-1,92140,ono,hecries,arop-,arop-,a r o p -,(he) cries,McElhanon1967,715,
ono-white-1,91048,ono,white,libeka,libeka,l i b e k a,white,McElhanon1967,716,
ono-theyplay-1,92322,ono,theyplay,gbat,gbat,g b a t,(they) play,McElhanon1967,717,
ono-where-1,91678,ono,where,dia,dia,d i a,where,McElhanon1967,465,
ono-itsfat-1,90908,ono,itsfat,kelok-,kelok-,k e l o k -,(its) fat,McElhanon1967,59,
ono-hecuts-1,91874,ono,hecuts,kitot-,kitot-,k i t o t -,(he) cuts,McElhanon1967,718,
ono-itsfruit-1,91986,ono,itsfruit,wele,wele,w e l e,(its) fruit,McElhanon1967,719,
ono-who-1,90488,ono,who,mane,mane,m a n e,who,McElhanon1967,720,
ono-red-1,91062,ono,red,weŋemka,weŋemka,w e ŋ e m k a,red,McElhanon1967,721,
ono-hefalls-1,91776,ono,hefalls,keti-,keti-,k e t i -,(he) falls,McElhanon1967,722,
ono-night-1,90754,ono,night,ruwo,ruwo,r u w o,night,McElhanon1967,723,
ono-yellow-1,91076,ono,yellow,yaŋaike,yaŋaike,y a ŋ a i k e,yellow,McElhanon1967,724,
ono-two-1,90558,ono,two,etke,etke,e t k e,two,McElhanon1967,725,
ono-round-1,90600,ono,round,lolik lolik,lolik lolik,l o l i k + l o l i k,round,McElhanon1967,42,
ono-good-1,91090,ono,good,maine,maine,m a i n e,good,McElhanon1967,726,
ono-long-1,90768,ono,long,kiroine,kiroine,k i r o i n e,long,McElhanon1967,44,
ono-hot-1,91104,ono,hot,gerep,gerep,g e r e p,hot,McElhanon1967,46,
ono-dog-1,91426,ono,dog,kasi,kasi,k a s i,dog,McElhanon1967,134,
ono-itstongue-1,91510,ono,itstongue,belakami-,belakami-,b e l a k a m i -,(its) tongue,McElhanon1967,727,
ono-new-1,91118,ono,new,wele,wele,w e l e,new,McElhanon1967,728,
ono-stick-1,92000,ono,stick,pokup,pokup,p o k u p,stick,McElhanon1967,729,
ono-some-1,91888,ono,some,nat-,nat-,n a t -,some,McElhanon1967,730,
ono-stone-1,91286,ono,stone,wesi,wesi,w e s i,stone,McElhanon1967,731,
ono-heturns-1,91790,ono,heturns,maiŋgi-,maiŋgi-,m a i ŋ g i -,(he) turns,McElhanon1967,732,
ono-big-1,90782,ono,big,suaine,suaine,s u a i n e,big,McElhanon1967,733,
ono-itisdry-1,91132,ono,itisdry,dzipki-,dzipki-,d z i p k i -,(it is) dry,McElhanon1967,734,
ono-tree-1,91356,ono,tree,eki,eki,e k i,tree,McElhanon1967,735,
ono-itisfull-1,90614,ono,itisfull,watgi,watgi,w a t g i,(it is) full,McElhanon1967,736,
ono-this-1,90530,ono,this,i,i,i,this,McElhanon1967,40,
ono-cold-1,91146,ono,cold,momoine,momoine,m o m o i n e,cold,McElhanon1967,737,
ono-itsheart-1,90894,ono,itsheart,kombaŋi-,kombaŋi-,k o m b a ŋ i -,(its) heart,McElhanon1967,738,
ono-itshead-1,91608,ono,itshead,lewit-,lewit-,l e w i t -,(its) head,McElhanon1967,739,
ono-small-1,90796,ono,small,nigatne,nigatne,n i g a t n e,small,McElhanon1967,740,
ono-itsname-1,91160,ono,itsname,dei-,dei-,d e i -,(its) name,McElhanon1967,741,
ono-worm-1,92014,ono,worm,boso,boso,b o s o,worm,McElhanon1967,188,
ono-short-1,91902,ono,short,bomgoi-,bomgoi-,b o m g o i -,short,McElhanon1967,742,
ono-not-1,91174,ono,not,mi,mi,m i,not,McElhanon1967,179,
ono-and-1,91706,ono,and,mi,mi,m i,and,McElhanon1967,191,
ono-star-1,90810,ono,star,serekiŋ,serekiŋ,s e r e k i ŋ,star,McElhanon1967,743,
ono-itburns-1,91188,ono,itburns,dzi-,dzi-,d z i -,(it) burns,McElhanon1967,66,
ono-hisknee-1,90628,ono,hisknee,wawet-,wawet-,w a w e t -,(his) knee,McElhanon1967,744,
ono-hesits-1,90684,ono,hesits,meri-,meri-,m e r i -,(he) sits,McElhanon1967,745,
ono-itstooth-1,91524,ono,itstooth,ŋet-,ŋet-,ŋ e t -,(its) tooth,McElhanon1967,746,
ono-itsbone-1,91622,ono,itsbone,set-,set-,s e t -,(its) bone,McElhanon1967,89,
ono-itsleaf-1,91342,ono,itsleaf,meti-,meti-,m e t i -,(its) leaf,McElhanon1967,747,
ono-road-1,91202,ono,road,numa,numa,n u m a,road,McElhanon1967,748,
ono-louse-1,91412,ono,louse,emen,emen,e m e n,louse,McElhanon1967,128,
ono-sun-1,90824,ono,sun,kaiwe,kaiwe,k a i w e,sun,McElhanon1967,462,
ono-snake-1,92028,ono,snake,koma,koma,k o m a,snake,McElhanon1967,295,
ono-water-1,91216,ono,water,doku,doku,d o k u,water,McElhanon1967,189,
ono-hethrows-1,91804,ono,hethrows,gbeligi-,gbeligi-,g b e l i g i -,(he) throws,McElhanon1967,749,
ono-dust-1,91944,ono,dust,kinekine,kinekine,k i n e k i n e,dust,McElhanon1967,750,
ono-itstail-1,91552,ono,itstail,dai-,dai-,d a i -,(its) tail,McElhanon1967,105,
ono-rightside-1,91734,ono,rightside,warage,warage,w a r a g e,right (side),McElhanon1967,751,
ono-cloud-1,90838,ono,cloud,kezoŋ,kezoŋ,k e z o ŋ,cloud,McElhanon1967,752,
ono-hehithim-1,91244,ono,hehithim,kpe-,kpe-,k p e -,(he) hit him,McElhanon1967,86,
ono-breast-1,90656,ono,breast,ŋamu-,ŋamu-,ŋ a m u -,breast,McElhanon1967,209,
ono-itsclaw-1,90642,ono,itsclaw,zolip-,zolip-,z o l i p -,(its) claw,McElhanon1967,753,
ono-wind-1,91916,ono,wind,momo,momo,m o m o,wind,McElhanon1967,754,
ono-one-1,90544,ono,one,weku,weku,w e k u,one,McElhanon1967,755,
ono-heknows-1,91258,ono,heknows,deri-,deri-,d e r i -,(he) knows,McElhanon1967,756,
ono-sand-1,91272,ono,sand,gbalak,gbalak,g b a l a k,sand,McElhanon1967,757,
ono-there-1,91720,ono,there,eri,eri,e r i,there,McElhanon1967,93,
ono-smoke-1,91230,ono,smoke,ŋaup,ŋaup,ŋ a u p,smoke,McElhanon1967,758,
ono-i-1,90446,ono,i,nâ,nâ,n â,I,McElhanon1967,245,
ono-sky-1,91930,ono,sky,kpeli,kpeli,k p e l i,sky,McElhanon1967,759,
ono-animal-1,92042,ono,animal,osom,osom,o s o m,animal,McElhanon1967,107,
ono-hepulls-1,91818,ono,hepulls,woraŋ-,woraŋ-,w o r a ŋ -,(he) pulls,McElhanon1967,137,
ono-itsbelly-1,90866,ono,itsbelly,kai-,kai-,k a i -,(its) belly,McElhanon1967,760,
ono-they-1,91664,ono,they,eŋe,eŋe,e ŋ e,they,McElhanon1967,434,
ono-earth-1,91328,ono,earth,kepe,kepe,k e p e,earth,McElhanon1967,761,
ono-itsnose-1,90880,ono,itsnose,sot-,sot-,s o t -,(its) nose,McElhanon1967,762,
ono-man-1,91468,ono,man,ŋei,ŋei,ŋ e i,man,McElhanon1967,218,
ono-he-1,91636,ono,he,e,e,e,he,McElhanon1967,99,
ono-hepushes-1,91832,ono,hepushes,bira-,bira-,b i r a -,(he) pushes,McElhanon1967,763,
ono-hewashes-1,91846,ono,hewashes,sauk-,sauk-,s a u k -,(he) washes,McElhanon1967,764,
ono-hecomes-1,90670,ono,hecomes,sa-,sa-,s a -,(he) comes,McElhanon1967,765,
ono-itsback-1,92056,ono,itsback,romo-,romo-,r o m o -,(its) back,McElhanon1967,766,
ono-itsblood-1,91482,ono,itsblood,weŋemi-,weŋemi-,w e ŋ e m i -,(its) blood,McElhanon1967,767,
ono-leftside-1,91748,ono,leftside,wesi,wesi,w e s i,left (side),McElhanon1967,768,
ono-what-1,90502,ono,what,onoka,onoka,o n o k a,what,McElhanon1967,769,
ono-itseye-1,91580,ono,itseye,dei-,dei-,d e i -,(its) eye,McElhanon1967,15,
ono-itsmeat-1,91566,ono,itsmeat,biku-,biku-,b i k u -,(its) meat,McElhanon1967,320,
ono-ashes-1,91314,ono,ashes,kau,kau,k a u,ashes,McElhanon1967,411,
ono-itsneck-1,90922,ono,itsneck,ebi-,ebi-,e b i -,its neck,McElhanon1967,229,
ono-itsseed-1,91384,ono,itsseed,wau-,wau-,w a u -,(its) seed,McElhanon1967,770,
ono-rain-1,90852,ono,rain,koia,koia,k o i a,rain,McElhanon1967,203,
ono-itsear-1,91398,ono,itsear,ket-,ket-,k e t -,(its) ear,McElhanon1967,126,
ono-itshair-1,90936,ono,itshair,dzou-,dzou-,d z o u -,(its) hair,McElhanon1967,132,
ono-lake-1,91958,ono,lake,namuŋ,namuŋ,n a m u ŋ,lake,McElhanon1967,771,
ono-hedies-1,90950,ono,hedies,seuki-,seuki-,s e u k i -,(he) dies,McElhanon1967,772,
ono-itswing-1,92070,ono,itswing,gbimgiliu-,gbimgiliu-,g b i m g i l i u -,(its) wing,McElhanon1967,773,
ono-ye-1,91650,ono,ye,ŋine,ŋine,ŋ i n e,ye,McElhanon1967,238,
ono-heseesme-1,90964,ono,heseesme,nan-,nan-,n a n -,(he) sees me,McElhanon1967,239,
ono-hegivesme-1,90698,ono,hegivesme,nin-,nin-,n i n -,(he) gives me,McElhanon1967,8,
ono-hesays-1,90572,ono,hesays,ra-,ra-,r a -,(he) says,McElhanon1967,774,
selepet-itsfoot-1,91539,selepet,itsfoot,kâi-,kâi-,k â i -,(its) foot,McElhanon1967,281,
selepet-hedigs-1,91861,selepet,hedigs,ai-,ai-,a i -,(he) digs,McElhanon1967,775,
selepet-itswells-1,92393,selepet,itswells,suk-,suk-,s u k -,(it) swells,McElhanon1967,328,
selepet-hecomes-1,90671,selepet,hecomes,ga-,ga-,g a -,(he) comes,McElhanon1967,421,
selepet-heblows-1,92379,selepet,heblows,hângu-,hângu-,h â n g u -,(he) blows,McElhanon1967,776,
selepet-what-1,90503,selepet,what,wuân,wuân,w u â n,what,McElhanon1967,426,
selepet-theyplay-1,92323,selepet,theyplay,heŋ,heŋ,h e ŋ,(they) play,McElhanon1967,777,
selepet-hesleeps-1,90979,selepet,hesleeps,i-,i-,i -,(he) sleeps,McElhanon1967,327,
selepet-heshoots-1,92295,selepet,heshoots,yer-,yer-,y e r -,(he) shoots,McElhanon1967,390,
selepet-hedies-1,90951,selepet,hedies,mu-,mu-,m u -,(he) dies,McElhanon1967,427,
selepet-clothing-1,92337,selepet,clothing,pet,pet,p e t,clothing,McElhanon1967,346,
selepet-itsbelly-1,90867,selepet,itsbelly,tep-,tep-,t e p -,(its) belly,McElhanon1967,407,
selepet-rope-1,92281,selepet,rope,ip,ip,i p,rope,McElhanon1967,778,
selepet-heeats-1,90993,selepet,heeats,ni-,ni-,n i -,(he) eats,McElhanon1967,12,
selepet-hissister-1,92225,selepet,hissister,tou-,tou-,t o u -,(his) sister,McElhanon1967,779,
selepet-hestands-1,90713,selepet,hestands,kin-,kin-,k i n -,(he) stands,McElhanon1967,330,
selepet-itsfat-1,90909,selepet,itsfat,kelu-,kelu-,k e l u -,(its) fat,McElhanon1967,59,
selepet-ye-1,91651,selepet,ye,yen,yen,y e n,ye,McElhanon1967,326,
selepet-spear-1,92365,selepet,spear,igep,igep,i g e p,spear,McElhanon1967,344,
selepet-itsbreath-1,92085,selepet,itsbreath,heak,heak,h e a k,(its) breath,McElhanon1967,780,
selepet-hisfather-1,92239,selepet,hisfather,awâ-,awâ-,a w â -,(his) father,McElhanon1967,368,
selepet-heholds-1,91763,selepet,heholds,mi-,mi-,m i -,(he) holds,McElhanon1967,23,
selepet-hismother-1,92253,selepet,hismother,mâmâ-,mâmâ-,m â m â -,(his) mother,McElhanon1967,382,
selepet-breast-1,90657,selepet,breast,nam-,nam-,n a m -,breast,McElhanon1967,209,
selepet-work-1,92351,selepet,work,nep,nep,n e p,work,McElhanon1967,331,
selepet-bird-1,91441,selepet,bird,nâi,nâi,n â i,bird,McElhanon1967,237,
selepet-shesews-1,92267,selepet,shesews,gâre-,gâre-,g â r e -,(she) sews,McElhanon1967,338,
selepet-hebitesit-1,91007,selepet,hebitesit,ihi-,ihi-,i h i -,(he) bites it,McElhanon1967,332,
selepet-hecounts-1,92309,selepet,hecounts,sâliku-,sâliku-,s â l i k u -,(he) counts,McElhanon1967,398,
selepet-mountain-1,91301,selepet,mountain,gibâŋe,gibâŋe,g i b â ŋ e,mountain,McElhanon1967,781,
selepet-hisbrother-1,92211,selepet,hisbrother,ata-,ata-,a t a -,(his) brother,McElhanon1967,376,
selepet-thou-1,90461,selepet,thou,gâ,gâ,g â,thou,McElhanon1967,292,
selepet-black-1,91021,selepet,black,heleŋ,heleŋ,h e l e ŋ,black,McElhanon1967,782,
selepet-all-1,90727,selepet,all,kerek,kerek,k e r e k,all,McElhanon1967,783,
selepet-moon-1,90587,selepet,moon,emesenŋe,emesenŋe,e m e s e n ŋ e,moon,McElhanon1967,784,
selepet-that-1,90517,selepet,that,ya,ya,y a,that,McElhanon1967,22,
selepet-itsflower-1,91973,selepet,itsflower,suri-,suri-,s u r i -,(its) flower,McElhanon1967,3,
selepet-green-1,91035,selepet,green,golâ,golâ,g o l â,green,McElhanon1967,785,
selepet-dog-1,91427,selepet,dog,soso,soso,s o s o,dog,McElhanon1967,786,
selepet-hevomits-1,92099,selepet,hevomits,mohat-,mohat-,m o h a t -,(he) vomits,McElhanon1967,364,
selepet-i-1,90447,selepet,i,nâ,nâ,n â,I,McElhanon1967,245,
selepet-white-1,91049,selepet,white,kaok,kaok,k a o k,white,McElhanon1967,341,
selepet-many-1,90741,selepet,many,biwirâ,biwirâ,b i w i r â,many,McElhanon1967,343,
selepet-hecuts-1,91875,selepet,hecuts,hâre-,hâre-,h â r e -,(he) cuts,McElhanon1967,787,
selepet-where-1,91679,selepet,where,wonân,wonân,w o n â n,where,McElhanon1967,355,
selepet-hishand-1,91497,selepet,hishand,bât-,bât-,b â t -,(his) hand,McElhanon1967,340,
selepet-hefalls-1,91777,selepet,hefalls,kioŋ-,kioŋ-,k i o ŋ -,(he) falls,McElhanon1967,788,
selepet-red-1,91063,selepet,red,kuriŋ,kuriŋ,k u r i ŋ,red,McElhanon1967,345,
selepet-itsskin-1,91595,selepet,itsskin,hâk-,hâk-,h â k -,(its) skin,McElhanon1967,353,
selepet-yellow-1,91077,selepet,yellow,gibaŋ,gibaŋ,g i b a ŋ,yellow,McElhanon1967,348,
selepet-night-1,90755,selepet,night,omoŋ,omoŋ,o m o ŋ,night,McElhanon1967,789,
selepet-itsfruit-1,91987,selepet,itsfruit,bon-,bon-,b o n -,(its) fruit,McElhanon1967,349,
selepet-round-1,90601,selepet,round,gâwâŋ gâwâŋ,gâwâŋ gâwâŋ,g â w â ŋ + g â w â ŋ,round,McElhanon1967,352,
selepet-helaughs-1,92113,selepet,helaughs,giriŋ-,giriŋ-,g i r i ŋ -,(he) laughs,McElhanon1967,371,
selepet-good-1,91091,selepet,good,âlipŋe,âlipŋe,â l i p ŋ e,good,McElhanon1967,354,
selepet-snake-1,92029,selepet,snake,habe,habe,h a b e,snake,McElhanon1967,790,
selepet-itstongue-1,91511,selepet,itstongue,nibilam-,nibilam-,n i b i l a m -,(its) tongue,McElhanon1967,57,
selepet-hot-1,91105,selepet,hot,kâlâp,kâlâp,k â l â p,hot,McElhanon1967,357,
selepet-long-1,90769,selepet,long,kâlip,kâlip,k â l i p,long,McElhanon1967,44,
selepet-tree-1,91357,selepet,tree,nak,nak,n a k,tree,McElhanon1967,418,
selepet-some-1,91889,selepet,some,nobot-,nobot-,n o b o t -,some,McElhanon1967,379,
selepet-itsheart-1,90895,selepet,itsheart,kabiam-,kabiam-,k a b i a m -,(its) heart,McElhanon1967,419,
selepet-new-1,91119,selepet,new,âiŋe,âiŋe,â i ŋ e,new,McElhanon1967,791,
selepet-stone-1,91287,selepet,stone,kât,kât,k â t,stone,McElhanon1967,403,
selepet-how-1,91693,selepet,how,gira,gira,g i r a,how,McElhanon1967,792,
selepet-itisdry-1,91133,selepet,itisdry,hârâŋ-,hârâŋ-,h â r â ŋ -,(it is) dry,McElhanon1967,361,
selepet-big-1,90783,selepet,big,pato,pato,p a t o,big,McElhanon1967,363,
selepet-hesucks-1,92127,selepet,hesucks,musuku-,musuku-,m u s u k u -,(he) sucks,McElhanon1967,377,
selepet-stick-1,92001,selepet,stick,kapam,kapam,k a p a m,stick,McElhanon1967,373,
selepet-itisfull-1,90615,selepet,itisfull,pik-,pik-,p i k -,(it is) full,McElhanon1967,367,
selepet-heturns-1,91791,selepet,heturns,purik-,purik-,p u r i k -,(he) turns,McElhanon1967,374,
selepet-this-1,90531,selepet,this,yu,yu,y u,this,McElhanon1967,793,
selepet-cold-1,91147,selepet,cold,bâlâpŋe,bâlâpŋe,b â l â p ŋ e,cold,McElhanon1967,794,
selepet-who-1,90489,selepet,who,âlâ,âlâ,â l â,who,McElhanon1967,587,
selepet-itshead-1,91609,selepet,itshead,kun-,kun-,k u n -,(its) head,McElhanon1967,669,
selepet-rain-1,90853,selepet,rain,gelâk,gelâk,g e l â k,rain,McElhanon1967,795,
selepet-itsname-1,91161,selepet,itsname,kut-,kut-,k u t -,(its) name,McElhanon1967,370,
selepet-small-1,90797,selepet,small,tipiŋe,tipiŋe,t i p i ŋ e,small,McElhanon1967,796,
selepet-itsbone-1,91623,selepet,itsbone,hahit-,hahit-,h a h i t -,(its) bone,McElhanon1967,89,
selepet-hesits-1,90685,selepet,hesits,ta-,ta-,t a -,(he) sits,McElhanon1967,130,
selepet-not-1,91175,selepet,not,ki,ki,k i,not,McElhanon1967,665,
selepet-hecries-1,92141,selepet,hecries,isi-,isi-,i s i -,(he) cries,McElhanon1967,362,
selepet-and-1,91707,selepet,and,otmu,otmu,o t m u,and,McElhanon1967,797,
selepet-itburns-1,91189,selepet,itburns,si-,si-,s i -,(it) burns,McElhanon1967,66,
selepet-star-1,90811,selepet,star,petu,petu,p e t u,star,McElhanon1967,798,
selepet-worm-1,92015,selepet,worm,wik,wik,w i k,worm,McElhanon1967,652,
selepet-hisknee-1,90629,selepet,hisknee,pawut-,pawut-,p a w u t -,(his) knee,McElhanon1967,799,
selepet-sand-1,91273,selepet,sand,sak,sak,s a k,sand,McElhanon1967,92,
selepet-short-1,91903,selepet,short,tâlâwâk,tâlâwâk,t â l â w â k,short,McElhanon1967,385,
selepet-road-1,91203,selepet,road,giop,giop,g i o p,road,McElhanon1967,800,
selepet-itshair-1,90937,selepet,itshair,somot-,somot-,s o m o t -,(its) hair,McElhanon1967,425,
selepet-itstooth-1,91525,selepet,itstooth,sât-,sât-,s â t -,(its) tooth,McElhanon1967,51,
selepet-itsleaf-1,91343,selepet,itsleaf,esen-,esen-,e s e n -,(its) leaf,McElhanon1967,108,
selepet-water-1,91217,selepet,water,to,to,t o,water,McElhanon1967,383,
selepet-sun-1,90825,selepet,sun,dewutâ,dewutâ,d e w u t â,sun,McElhanon1967,801,
selepet-hespits-1,92155,selepet,hespits,tâp-,tâp-,t â p -,(he) spits,McElhanon1967,397,
selepet-louse-1,91413,selepet,louse,imen,imen,i m e n,louse,McElhanon1967,128,
